"month","borough","day_type","trip_type","route_id","period","number_of_trips_passing_wait","number_of_scheduled_trips","wait_assessment"
"2020-01-01","Brooklyn","2","LCL/LTD","B35","Off-Peak","8,278","10,616","77.97664%"
"2020-01-01","Brooklyn","2","LCL/LTD","B35","Peak","2,687","3,454","77.79386%"
"2020-01-01","Brooklyn","1","LCL/LTD","B36","Off-Peak","8,113","9,876","82.14864%"
"2020-01-01","Brooklyn","1","LCL/LTD","B36","Peak","4,166","5,627","74.0359%"
"2020-01-01","Brooklyn","2","LCL/LTD","B36","Off-Peak","2,800","3,327","84.159905%"
"2020-01-01","Brooklyn","2","LCL/LTD","B36","Peak","1,122","1,319","85.06444%"
"2020-01-01","Brooklyn","1","LCL/LTD","B37","Off-Peak","4,362","5,614","77.69861%"
"2020-01-01","Brooklyn","1","LCL/LTD","B37","Peak","1,540","2,304","66.84028%"
"2020-01-01","Brooklyn","2","LCL/LTD","B37","Off-Peak","1,632","2,149","75.942296%"
"2020-01-01","Brooklyn","2","LCL/LTD","B37","Peak","578","827","69.89117%"
"2020-01-01","Brooklyn","1","LCL/LTD","B38","Off-Peak","20,408","27,010","75.5572%"
"2020-01-01","Brooklyn","1","LCL/LTD","B38","Peak","8,660","13,161","65.80047%"
"2020-01-01","Brooklyn","2","LCL/LTD","B38","Off-Peak","7,001","8,918","78.50415%"
"2020-01-01","Brooklyn","2","LCL/LTD","B38","Peak","2,632","3,355","78.45007%"
"2020-01-01","Brooklyn","1","LCL/LTD","B4","Off-Peak","8,001","9,932","80.557793%"
"2020-01-01","Brooklyn","1","LCL/LTD","B4","Peak","3,716","5,295","70.179415%"
"2020-01-01","Brooklyn","2","LCL/LTD","B4","Off-Peak","3,427","4,466","76.735336%"
"2020-01-01","Brooklyn","2","LCL/LTD","B4","Peak","1,207","1,661","72.66707%"
"2020-01-01","Brooklyn","1","LCL/LTD","B41","Off-Peak","23,812","32,250","73.83566%"
"2020-01-01","Brooklyn","1","LCL/LTD","B41","Peak","9,443","14,865","63.525057%"
"2020-01-01","Brooklyn","2","LCL/LTD","B41","Off-Peak","9,940","13,160","75.53192%"
"2020-01-01","Brooklyn","2","LCL/LTD","B41","Peak","3,590","5,172","69.41222%"
"2020-01-01","Brooklyn","1","LCL/LTD","B43","Off-Peak","13,399","16,825","79.637444%"
"2020-01-01","Brooklyn","1","LCL/LTD","B43","Peak","5,083","7,423","68.476355%"
"2020-01-01","Brooklyn","2","LCL/LTD","B43","Off-Peak","5,142","6,635","77.498114%"
"2020-01-01","Brooklyn","2","LCL/LTD","B43","Peak","1,767","2,234","79.09579%"
"2020-01-01","Brooklyn","1","LCL/LTD","B44","Off-Peak","17,873","22,759","78.53157%"
"2020-01-01","Brooklyn","1","LCL/LTD","B44","Peak","5,607","8,467","66.221803%"
"2020-01-01","Brooklyn","2","LCL/LTD","B44","Off-Peak","7,933","10,311","76.93725%"
"2020-01-01","Brooklyn","2","LCL/LTD","B44","Peak","2,439","3,416","71.399295%"
"2020-01-01","Brooklyn","1","SBS","B44+","Off-Peak","5,519","7,360","74.98641%"
"2020-01-01","Brooklyn","1","SBS","B44+","Peak","2,725","4,038","67.4839%"
"2020-01-01","Brooklyn","2","SBS","B44+","Off-Peak","1,958","2,633","74.363846%"
"2020-01-01","Brooklyn","2","SBS","B44+","Peak","832","1,165","71.416306%"
"2020-01-01","Brooklyn","1","LCL/LTD","B45","Off-Peak","8,308","10,505","79.08615%"
"2020-01-01","Brooklyn","1","LCL/LTD","B45","Peak","3,209","4,808","66.742927%"
"2020-01-01","Brooklyn","2","LCL/LTD","B45","Off-Peak","3,326","4,238","78.480417%"
"2020-01-01","Brooklyn","2","LCL/LTD","B45","Peak","1,229","1,621","75.817394%"
"2020-01-01","Brooklyn","1","LCL/LTD","B46","Off-Peak","25,485","33,568","75.92052%"
"2020-01-01","Brooklyn","1","LCL/LTD","B46","Peak","7,409","11,702","63.31396%"
"2020-01-01","Brooklyn","2","LCL/LTD","B46","Off-Peak","11,856","15,158","78.216124%"
"2020-01-01","Brooklyn","2","LCL/LTD","B46","Peak","4,106","5,401","76.02296%"
"2020-01-01","Brooklyn","1","SBS","B46+","Off-Peak","3,763","4,688","80.26877%"
"2020-01-01","Brooklyn","1","SBS","B46+","Peak","1,965","2,807","70.003563%"
"2020-01-01","Brooklyn","2","SBS","B46+","Off-Peak","1,351","1,667","81.04379%"
"2020-01-01","Brooklyn","2","SBS","B46+","Peak","535","706","75.77904%"
"2020-01-01","Brooklyn","1","LCL/LTD","B47","Off-Peak","16,377","20,997","77.996856%"
"2020-01-01","Brooklyn","1","LCL/LTD","B47","Peak","6,171","9,731","63.415885%"
"2020-01-01","Brooklyn","2","LCL/LTD","B47","Off-Peak","6,840","8,873","77.087796%"
"2020-01-01","Brooklyn","2","LCL/LTD","B47","Peak","2,179","3,057","71.27903%"
"2020-01-01","Brooklyn","1","LCL/LTD","B48","Off-Peak","9,474","11,877","79.76762%"
"2020-01-01","Brooklyn","1","LCL/LTD","B48","Peak","3,030","4,679","64.757425%"
"2020-01-01","Brooklyn","2","LCL/LTD","B48","Off-Peak","4,093","5,255","77.887726%"
"2020-01-01","Brooklyn","2","LCL/LTD","B48","Peak","1,190","1,644","72.38443%"
"2020-01-01","Brooklyn","1","LCL/LTD","B49","Off-Peak","19,109","24,988","76.472706%"
"2020-01-01","Brooklyn","1","LCL/LTD","B49","Peak","6,607","10,303","64.12695%"
"2020-01-01","Brooklyn","2","LCL/LTD","B49","Off-Peak","6,264","8,190","76.48352%"
"2020-01-01","Brooklyn","2","LCL/LTD","B49","Peak","2,179","3,011","72.367984%"
"2020-01-01","Brooklyn","1","LCL/LTD","B52","Off-Peak","13,544","17,127","79.07981%"
"2020-01-01","Brooklyn","1","LCL/LTD","B52","Peak","5,185","7,954","65.18733%"
"2020-01-01","Brooklyn","2","LCL/LTD","B52","Off-Peak","5,300","6,931","76.468045%"
"2020-01-01","Brooklyn","2","LCL/LTD","B52","Peak","1,831","2,530","72.37154%"
"2020-01-01","Brooklyn","1","LCL/LTD","B54","Off-Peak","6,350","7,870","80.68615%"
"2020-01-01","Brooklyn","1","LCL/LTD","B54","Peak","2,415","3,673","65.75007%"
"2020-01-01","Brooklyn","2","LCL/LTD","B54","Off-Peak","2,175","3,028","71.829593%"
"2020-01-01","Brooklyn","2","LCL/LTD","B54","Peak","743","1,083","68.605727%"
"2020-01-01","Brooklyn","1","LCL/LTD","B57","Off-Peak","9,388","12,547","74.822664%"
"2020-01-01","Brooklyn","1","LCL/LTD","B57","Peak","3,558","5,530","64.339966%"
"2020-01-01","Brooklyn","2","LCL/LTD","B57","Off-Peak","4,190","5,270","79.50664%"
"2020-01-01","Brooklyn","2","LCL/LTD","B57","Peak","1,565","2,076","75.385356%"
"2020-01-01","Brooklyn","1","LCL/LTD","B6","Off-Peak","37,046","47,653","77.74117%"
"2020-01-01","Brooklyn","1","LCL/LTD","B6","Peak","12,982","19,350","67.09044%"
"2020-01-01","Brooklyn","2","LCL/LTD","B6","Off-Peak","13,125","16,723","78.48472%"
"2020-01-01","Brooklyn","2","LCL/LTD","B6","Peak","4,572","6,123","74.66928%"
"2020-01-01","Brooklyn","1","LCL/LTD","B60","Off-Peak","12,701","17,003","74.698585%"
"2020-01-01","Brooklyn","1","LCL/LTD","B60","Peak","5,451","8,249","66.08074%"
"2020-01-01","Brooklyn","2","LCL/LTD","B60","Off-Peak","4,832","6,481","74.5564%"
"2020-01-01","Brooklyn","2","LCL/LTD","B60","Peak","1,621","2,235","72.52796%"
"2020-01-01","Brooklyn","1","LCL/LTD","B61","Off-Peak","10,974","13,377","82.03633%"
"2020-01-01","Brooklyn","1","LCL/LTD","B61","Peak","4,518","6,123","73.78736%"
"2020-01-01","Brooklyn","2","LCL/LTD","B61","Off-Peak","4,856","5,817","83.47946%"
"2020-01-01","Brooklyn","2","LCL/LTD","B61","Peak","1,729","2,124","81.40301%"
"2020-01-01","Brooklyn","1","LCL/LTD","B62","Off-Peak","9,440","12,199","77.383393%"
"2020-01-01","Brooklyn","1","LCL/LTD","B62","Peak","3,373","5,260","64.12547%"
"2020-01-01","Brooklyn","2","LCL/LTD","B62","Off-Peak","4,083","5,228","78.098696%"
"2020-01-01","Brooklyn","2","LCL/LTD","B62","Peak","1,330","1,833","72.55865%"
"2020-01-01","Brooklyn","1","LCL/LTD","B63","Off-Peak","12,213","14,396","84.836066%"
"2020-01-01","Brooklyn","1","LCL/LTD","B63","Peak","4,709","6,559","71.79448%"
"2020-01-01","Brooklyn","2","LCL/LTD","B63","Off-Peak","6,065","7,129","85.075045%"
"2020-01-01","Brooklyn","2","LCL/LTD","B63","Peak","2,019","2,503","80.663204%"
"2020-01-01","Brooklyn","1","LCL/LTD","B64","Off-Peak","7,284","8,820","82.585037%"
"2020-01-01","Brooklyn","1","LCL/LTD","B64","Peak","2,896","4,281","67.647743%"
"2020-01-01","Brooklyn","2","LCL/LTD","B64","Off-Peak","3,628","4,743","76.49167%"
"2020-01-01","Brooklyn","2","LCL/LTD","B64","Peak","1,379","1,841","74.90494%"
"2020-01-01","Brooklyn","1","LCL/LTD","B65","Off-Peak","8,524","10,618","80.27877%"
"2020-01-01","Brooklyn","1","LCL/LTD","B65","Peak","2,974","4,447","66.87655%"
"2020-01-01","Brooklyn","2","LCL/LTD","B65","Off-Peak","4,684","6,176","75.84197%"
"2020-01-01","Brooklyn","2","LCL/LTD","B65","Peak","1,783","2,404","74.16805%"
"2020-01-01","Brooklyn","1","LCL/LTD","B67","Off-Peak","8,959","11,302","79.26916%"
"2020-01-01","Brooklyn","1","LCL/LTD","B67","Peak","4,612","6,498","70.975685%"
"2020-01-01","Brooklyn","2","LCL/LTD","B67","Off-Peak","2,721","3,403","79.95886%"
"2020-01-01","Brooklyn","2","LCL/LTD","B67","Peak","1,032","1,267","81.45225%"
"2020-01-01","Brooklyn","1","LCL/LTD","B68","Off-Peak","12,132","16,139","75.17194%"
"2020-01-01","Brooklyn","1","LCL/LTD","B68","Peak","4,683","7,292","64.221066%"
"2020-01-01","Brooklyn","2","LCL/LTD","B68","Off-Peak","5,830","7,356","79.25503%"
"2020-01-01","Brooklyn","2","LCL/LTD","B68","Peak","2,077","2,704","76.81213%"
"2020-01-01","Brooklyn","1","LCL/LTD","B69","Off-Peak","5,996","7,204","83.23154%"
"2020-01-01","Brooklyn","1","LCL/LTD","B69","Peak","3,431","4,905","69.94903%"
"2020-01-01","Brooklyn","2","LCL/LTD","B69","Off-Peak","1,801","2,278","79.06058%"
"2020-01-01","Brooklyn","2","LCL/LTD","B69","Peak","864","1,150","75.13043%"
"2020-01-01","Brooklyn","1","LCL/LTD","B7","Off-Peak","7,341","9,757","75.238293%"
"2020-01-01","Brooklyn","1","LCL/LTD","B7","Peak","3,591","5,656","63.4901%"
"2020-01-01","Brooklyn","2","LCL/LTD","B7","Off-Peak","2,333","3,346","69.72504%"
"2020-01-01","Brooklyn","2","LCL/LTD","B7","Peak","1,105","1,513","73.03371%"
"2020-01-01","Brooklyn","1","LCL/LTD","B70","Off-Peak","7,910","9,645","82.01141%"
"2020-01-01","Brooklyn","1","LCL/LTD","B70","Peak","3,805","5,195","73.243505%"
"2020-01-01","Brooklyn","2","LCL/LTD","B70","Off-Peak","3,117","4,166","74.81997%"
"2020-01-01","Brooklyn","2","LCL/LTD","B70","Peak","1,090","1,482","73.54926%"
"2020-01-01","Brooklyn","1","LCL/LTD","B74","Off-Peak","1,347","2,547","52.885747%"
"2020-01-01","Brooklyn","1","LCL/LTD","B74","Peak","835","1,456","57.3489%"
"2020-01-01","Brooklyn","2","LCL/LTD","B74","Off-Peak","603","939","64.21725%"
"2020-01-01","Brooklyn","2","LCL/LTD","B74","Peak","215","430","50%"
"2020-01-01","Brooklyn","1","LCL/LTD","B8","Off-Peak","16,247","20,427","79.536885%"
"2020-01-01","Brooklyn","1","LCL/LTD","B8","Peak","6,042","9,069","66.62256%"
"2020-01-01","Brooklyn","2","LCL/LTD","B8","Off-Peak","6,321","8,458","74.73398%"
"2020-01-01","Brooklyn","2","LCL/LTD","B8","Peak","2,339","3,300","70.878786%"
"2020-01-01","Brooklyn","1","LCL/LTD","B82","Off-Peak","16,925","21,893","77.307814%"
"2020-01-01","Brooklyn","1","LCL/LTD","B82","Peak","5,307","8,358","63.496053%"
"2020-01-01","Brooklyn","2","LCL/LTD","B82","Off-Peak","7,822","10,232","76.446444%"
"2020-01-01","Brooklyn","2","LCL/LTD","B82","Peak","2,994","3,995","74.94368%"
"2020-01-01","Brooklyn","1","SBS","B82+","Off-Peak","1,201","1,405","85.48043%"
"2020-01-01","Brooklyn","1","SBS","B82+","Peak","441","584","75.513697%"
"2020-01-01","Brooklyn","2","SBS","B82+","Off-Peak","65","69","94.2029%"
"2020-01-01","Brooklyn","2","SBS","B82+","Peak","23","29","79.310346%"
"2020-01-01","Brooklyn","1","LCL/LTD","B83","Off-Peak","11,016","14,480","76.07735%"
"2020-01-01","Brooklyn","1","LCL/LTD","B83","Peak","4,153","6,330","65.608215%"
"2020-01-01","Brooklyn","2","LCL/LTD","B83","Off-Peak","3,926","5,367","73.150736%"
"2020-01-01","Brooklyn","2","LCL/LTD","B83","Peak","1,519","2,155","70.487237%"
"2020-01-01","Brooklyn","1","LCL/LTD","B84","Off-Peak","691","851","81.19859%"
"2020-01-01","Brooklyn","1","LCL/LTD","B84","Peak","301","388","77.577317%"
"2020-01-01","Brooklyn","2","LCL/LTD","B84","Off-Peak","221","256","86.328125%"
"2020-01-01","Brooklyn","2","LCL/LTD","B84","Peak","81","91","89.01099%"
"2020-01-01","Brooklyn","1","LCL/LTD","B9","Off-Peak","15,571","18,920","82.299155%"
"2020-01-01","Brooklyn","1","LCL/LTD","B9","Peak","6,524","9,350","69.7754%"
"2020-01-01","Brooklyn","2","LCL/LTD","B9","Off-Peak","6,373","8,127","78.417623%"
"2020-01-01","Brooklyn","2","LCL/LTD","B9","Peak","2,095","2,915","71.86964%"
"2020-01-01","Brooklyn","1","EXP","BM1","Off-Peak","1,267","1,661","76.27935%"
"2020-01-01","Brooklyn","1","EXP","BM1","Peak","1,016","1,577","64.426124%"
"2020-01-01","Brooklyn","2","EXP","BM1","Off-Peak","205","263","77.94677%"
"2020-01-01","Brooklyn","2","EXP","BM1","Peak","76","90","84.444445%"
"2020-01-01","Brooklyn","1","EXP","BM2","Off-Peak","1,393","1,760","79.147726%"
"2020-01-01","Brooklyn","1","EXP","BM2","Peak","845","1,336","63.248503%"
"2020-01-01","Brooklyn","2","EXP","BM2","Off-Peak","285","337","84.569734%"
"2020-01-01","Brooklyn","2","EXP","BM2","Peak","83","94","88.297874%"
"2020-01-01","Brooklyn","1","EXP","BM3","Off-Peak","1,218","1,699","71.68923%"
"2020-01-01","Brooklyn","1","EXP","BM3","Peak","738","1,306","56.50842%"
"2020-01-01","Brooklyn","2","EXP","BM3","Off-Peak","171","287","59.58188%"
"2020-01-01","Brooklyn","2","EXP","BM3","Peak","57","92","61.95652%"
"2020-01-01","Brooklyn","1","EXP","BM4","Off-Peak","732","980","74.693877%"
"2020-01-01","Brooklyn","1","EXP","BM4","Peak","765","1,229","62.245727%"
"2020-01-01","Brooklyn","2","EXP","BM4","Off-Peak","172","252","68.25397%"
"2020-01-01","Brooklyn","2","EXP","BM4","Peak","58","84","69.04762%"
"2020-01-01","Brooklyn","1","EXP","BM5","Off-Peak","600","734","81.74387%"
"2020-01-01","Brooklyn","1","EXP","BM5","Peak","419","630","66.507936%"
"2020-01-01","Brooklyn","2","EXP","BM5","Off-Peak","99","127","77.952754%"
"2020-01-01","Brooklyn","2","EXP","BM5","Peak","41","46","89.13044%"
"2020-01-01","Brooklyn","1","EXP","X27","Off-Peak","2,507","2,913","86.06248%"
"2020-01-01","Brooklyn","1","EXP","X27","Peak","1,059","1,383","76.57267%"
"2020-01-01","Brooklyn","2","EXP","X27","Off-Peak","895","1,022","87.573385%"
"2020-01-01","Brooklyn","2","EXP","X27","Peak","383","462","82.900435%"
"2020-01-01","Brooklyn","1","EXP","X28","Off-Peak","2,602","2,977","87.40343%"
"2020-01-01","Brooklyn","1","EXP","X28","Peak","1,361","1,776","76.63288%"
"2020-01-01","Brooklyn","2","EXP","X28","Off-Peak","956","1,156","82.69896%"
"2020-01-01","Brooklyn","2","EXP","X28","Peak","526","655","80.305344%"
"2020-01-01","Brooklyn","1","EXP","X37","Off-Peak","189","207","91.30435%"
"2020-01-01","Brooklyn","1","EXP","X37","Peak","1,101","1,360","80.95588%"
"2020-01-01","Brooklyn","2","EXP","X37","Off-Peak","7","10","70%"
"2020-01-01","Brooklyn","2","EXP","X37","Peak","60","66","90.909094%"
"2020-01-01","Brooklyn","1","EXP","X38","Off-Peak","332","347","95.67723%"
"2020-01-01","Brooklyn","1","EXP","X38","Peak","1,077","1,430","75.31468%"
"2020-01-01","Brooklyn","2","EXP","X38","Off-Peak","16","17","94.11765%"
"2020-01-01","Brooklyn","2","EXP","X38","Peak","61","70","87.142855%"
"2020-01-01","Manhattan","1","LCL/LTD","M1","Off-Peak","8,102","11,530","70.268863%"
"2020-01-01","Manhattan","1","LCL/LTD","M1","Peak","4,134","6,634","62.315345%"
"2020-01-01","Manhattan","2","LCL/LTD","M1","Off-Peak","3,399","5,027","67.61488%"
"2020-01-01","Manhattan","2","LCL/LTD","M1","Peak","1,419","2,121","66.902405%"
"2020-01-01","Manhattan","1","LCL/LTD","M10","Off-Peak","6,802","8,182","83.13371%"
"2020-01-01","Manhattan","1","LCL/LTD","M10","Peak","2,945","4,139","71.152455%"
"2020-01-01","Manhattan","2","LCL/LTD","M10","Off-Peak","3,393","4,228","80.25071%"
"2020-01-01","Manhattan","2","LCL/LTD","M10","Peak","1,301","1,631","79.76701%"
"2020-01-01","Manhattan","1","LCL/LTD","M100","Off-Peak","11,917","15,349","77.640235%"
"2020-01-01","Manhattan","1","LCL/LTD","M100","Peak","4,389","6,799","64.55361%"
"2020-01-01","Manhattan","2","LCL/LTD","M100","Off-Peak","4,161","5,580","74.56989%"
"2020-01-01","Manhattan","2","LCL/LTD","M100","Peak","1,657","2,156","76.85529%"
"2020-01-01","Manhattan","1","LCL/LTD","M101","Off-Peak","25,914","35,972","72.039366%"
"2020-01-01","Manhattan","1","LCL/LTD","M101","Peak","8,204","13,783","59.5226%"
"2020-01-01","Manhattan","2","LCL/LTD","M101","Off-Peak","8,905","12,970","68.65844%"
"2020-01-01","Manhattan","2","LCL/LTD","M101","Peak","2,850","4,326","65.88072%"
"2020-01-01","Manhattan","1","LCL/LTD","M102","Off-Peak","12,337","17,305","71.291536%"
"2020-01-01","Manhattan","1","LCL/LTD","M102","Peak","3,941","6,588","59.820884%"
"2020-01-01","Manhattan","2","LCL/LTD","M102","Off-Peak","5,191","7,195","72.14732%"
"2020-01-01","Manhattan","2","LCL/LTD","M102","Peak","1,757","2,586","67.94277%"
"2020-01-01","Manhattan","1","LCL/LTD","M103","Off-Peak","13,625","18,768","72.596973%"
"2020-01-01","Manhattan","1","LCL/LTD","M103","Peak","4,138","6,836","60.532475%"
"2020-01-01","Manhattan","2","LCL/LTD","M103","Off-Peak","5,659","7,836","72.21797%"
"2020-01-01","Manhattan","2","LCL/LTD","M103","Peak","2,049","2,844","72.04641%"
"2020-01-01","Manhattan","1","LCL/LTD","M104","Off-Peak","10,957","13,864","79.03203%"
"2020-01-01","Manhattan","1","LCL/LTD","M104","Peak","3,733","5,261","70.956093%"
"2020-01-01","Manhattan","2","LCL/LTD","M104","Off-Peak","7,885","10,064","78.34857%"
"2020-01-01","Manhattan","2","LCL/LTD","M104","Peak","2,656","3,454","76.89635%"
"2020-01-01","Manhattan","1","LCL/LTD","M106","Off-Peak","3,200","3,702","86.439764%"
"2020-01-01","Manhattan","1","LCL/LTD","M106","Peak","2,174","2,972","73.149395%"
"2020-01-01","Manhattan","2","LCL/LTD","M106","Off-Peak","985","1,097","89.79034%"
"2020-01-01","Manhattan","2","LCL/LTD","M106","Peak","481","575","83.652174%"
"2020-01-01","Manhattan","1","LCL/LTD","M11","Off-Peak","22,048","29,210","75.481%"
"2020-01-01","Manhattan","1","LCL/LTD","M11","Peak","8,460","12,889","65.63737%"
"2020-01-01","Manhattan","2","LCL/LTD","M11","Off-Peak","8,464","11,445","73.953694%"
"2020-01-01","Manhattan","2","LCL/LTD","M11","Peak","3,400","4,978","68.30052%"
"2020-01-01","Manhattan","1","LCL/LTD","M116","Off-Peak","13,376","15,993","83.636594%"
"2020-01-01","Manhattan","1","LCL/LTD","M116","Peak","6,151","8,342","73.735315%"
"2020-01-01","Manhattan","2","LCL/LTD","M116","Off-Peak","4,967","5,864","84.70327%"
"2020-01-01","Manhattan","2","LCL/LTD","M116","Peak","1,972","2,412","81.75788%"
"2020-01-01","Manhattan","1","LCL/LTD","M12","Off-Peak","2,026","2,418","83.78825%"
"2020-01-01","Manhattan","1","LCL/LTD","M12","Peak","880","1,202","73.21131%"
"2020-01-01","Manhattan","2","LCL/LTD","M12","Off-Peak","1,081","1,230","87.88618%"
"2020-01-01","Manhattan","2","LCL/LTD","M12","Peak","509","600","84.833336%"
"2020-01-01","Manhattan","1","SBS","M14A+","Off-Peak","4,902","6,229","78.69642%"
"2020-01-01","Manhattan","1","SBS","M14A+","Peak","1,416","1,929","73.40591%"
"2020-01-01","Manhattan","2","SBS","M14A+","Off-Peak","3,633","4,361","83.30658%"
"2020-01-01","Manhattan","2","SBS","M14A+","Peak","1,078","1,354","79.61595%"
"2020-01-01","Manhattan","1","SBS","M14D+","Off-Peak","8,693","10,253","84.78494%"
"2020-01-01","Manhattan","1","SBS","M14D+","Peak","3,655","4,832","75.641555%"
"2020-01-01","Manhattan","2","SBS","M14D+","Off-Peak","3,448","4,006","86.070895%"
"2020-01-01","Manhattan","2","SBS","M14D+","Peak","1,191","1,427","83.46181%"
"2020-01-01","Manhattan","1","LCL/LTD","M15","Off-Peak","27,617","35,715","77.326053%"
"2020-01-01","Manhattan","1","LCL/LTD","M15","Peak","7,520","11,841","63.508147%"
"2020-01-01","Manhattan","2","LCL/LTD","M15","Off-Peak","11,332","14,877","76.171273%"
"2020-01-01","Manhattan","2","LCL/LTD","M15","Peak","3,464","4,627","74.864924%"
"2020-01-01","Manhattan","1","SBS","M15+","Off-Peak","6,569","9,799","67.03745%"
"2020-01-01","Manhattan","1","SBS","M15+","Peak","3,275","5,446","60.13588%"
"2020-01-01","Manhattan","2","SBS","M15+","Off-Peak","2,544","3,940","64.568526%"
"2020-01-01","Manhattan","2","SBS","M15+","Peak","1,015","1,572","64.56743%"
"2020-01-01","Manhattan","1","LCL/LTD","M2","Off-Peak","9,605","11,574","82.98773%"
"2020-01-01","Manhattan","1","LCL/LTD","M2","Peak","3,562","5,182","68.73794%"
"2020-01-01","Manhattan","2","LCL/LTD","M2","Off-Peak","3,711","4,746","78.19216%"
"2020-01-01","Manhattan","2","LCL/LTD","M2","Peak","1,349","1,827","73.83689%"
"2020-01-01","Manhattan","1","LCL/LTD","M20","Off-Peak","5,271","6,813","77.3668%"
"2020-01-01","Manhattan","1","LCL/LTD","M20","Peak","2,044","3,013","67.83936%"
"2020-01-01","Manhattan","2","LCL/LTD","M20","Off-Peak","3,300","4,240","77.83019%"
"2020-01-01","Manhattan","2","LCL/LTD","M20","Peak","1,076","1,468","73.297%"
"2020-01-01","Manhattan","1","LCL/LTD","M21","Off-Peak","3,624","4,411","82.158244%"
"2020-01-01","Manhattan","1","LCL/LTD","M21","Peak","1,768","2,563","68.98166%"
"2020-01-01","Manhattan","2","LCL/LTD","M21","Off-Peak","1,522","1,807","84.228003%"
"2020-01-01","Manhattan","2","LCL/LTD","M21","Peak","659","816","80.759805%"
"2020-01-01","Manhattan","1","LCL/LTD","M22","Off-Peak","3,571","4,332","82.433057%"
"2020-01-01","Manhattan","1","LCL/LTD","M22","Peak","1,673","2,484","67.35105%"
"2020-01-01","Manhattan","2","LCL/LTD","M22","Off-Peak","1,340","1,666","80.43217%"
"2020-01-01","Manhattan","2","LCL/LTD","M22","Peak","647","787","82.21093%"
"2020-01-01","Manhattan","1","SBS","M23+","Off-Peak","3,406","3,902","87.28857%"
"2020-01-01","Manhattan","1","SBS","M23+","Peak","1,301","1,659","78.420734%"
"2020-01-01","Manhattan","2","SBS","M23+","Off-Peak","1,243","1,472","84.44294%"
"2020-01-01","Manhattan","2","SBS","M23+","Peak","446","496","89.91935%"
"2020-01-01","Manhattan","1","LCL/LTD","M3","Off-Peak","11,143","13,581","82.04845%"
"2020-01-01","Manhattan","1","LCL/LTD","M3","Peak","4,305","6,047","71.192324%"
"2020-01-01","Manhattan","2","LCL/LTD","M3","Off-Peak","4,641","6,048","76.73611%"
"2020-01-01","Manhattan","2","LCL/LTD","M3","Peak","1,878","2,576","72.90373%"
"2020-01-01","Manhattan","1","LCL/LTD","M31","Off-Peak","10,288","12,007","85.68335%"
"2020-01-01","Manhattan","1","LCL/LTD","M31","Peak","4,139","5,944","69.633245%"
"2020-01-01","Manhattan","2","LCL/LTD","M31","Off-Peak","3,858","4,721","81.719977%"
"2020-01-01","Manhattan","2","LCL/LTD","M31","Peak","1,591","1,881","84.58267%"
"2020-01-01","Manhattan","1","SBS","M34+","Off-Peak","3,775","4,339","87.001616%"
"2020-01-01","Manhattan","1","SBS","M34+","Peak","1,643","2,242","73.282784%"
